year,site,plot,area,USDA_symbol,cover
2017,753,5,625,LARA,0
2017,754,5,625,AVFA,16
2017,754,5,625,BRDI3,40
2017,754,5,625,BRHO2,8
2017,754,5,625,DICA14,0
2017,754,5,625,ERCI6,0
2017,754,5,625,EUSP,0
2017,754,5,625,LASE,0
2017,754,5,625,RACA2,0
2017,754,5,625,FEMI2,0
2017,754,5,625,ACMO2,0
2017,754,5,625,AGHE2,0
2017,754,5,625,FRBI,0
2017,754,5,625,HECO7,0
2017,754,5,625,LACA7,0
2017,754,5,625,STCI,0
2017,754,5,625,LOWR2,0
2017,754,5,625,MIDO,0
2017,754,5,625,STPU2,0
2017,754,5,625,"NAAT",0
2017,754,5,625,PLER3,0
2017,754,5,625,TRAL5,0
2017,754,5,625,URLI5,0
2017,754,5,625,AMME,0
2017,754,5,625,ASGA,0
2017,754,5,625,AVBA,0
2017,754,5,625,CHPO3,0
2017,754,5,625,HOMU,0
2017,754,5,625,MICA,0
2017,754,5,625,POSE,0
2017,754,5,625,FEMY2,0
2017,754,5,625,ANFI3,0
2017,754,5,625,BRMA3,0
2017,754,5,625,EREL6,0
2017,754,5,625,LEPA51,0
2017,754,5,625,MIDO3,0
2017,754,5,625,CAAT25,0
2017,754,5,625,RILE2,0
2017,754,5,625,CACI2,0
2017,754,5,625,CACO35,0
2017,754,5,625,CHPA8,0
2017,754,5,625,HASQ2,0
2017,754,5,625,LODA,0
2017,754,5,625,CHGL,0
2017,754,5,625,GIOC,0
2017,754,5,625,SACO6,0
2017,754,5,625,LEBI4,0
2017,754,5,625,LOST4,0
2017,754,5,625,CRSE11,1
2017,754,5,625,CRYPT,0
2017,754,5,625,ERFA2,0
2017,754,5,625,PHIM,0
2017,754,5,625,MEPO3,0
2017,754,5,625,LOPE,0
2017,754,5,625,BLCR,0
2017,754,5,625,LARA,0
2017,755,5,625,AVFA,0
2017,755,5,625,BRDI3,0
2017,755,5,625,BRHO2,0
2017,755,5,625,DICA14,0
2017,755,5,625,ERCI6,0
2017,755,5,625,EUSP,0
2017,755,5,625,LASE,0
2017,755,5,625,RACA2,0
2017,755,5,625,FEMI2,4
2017,755,5,625,ACMO2,0
2017,755,5,625,AGHE2,1
2017,755,5,625,FRBI,0
2017,755,5,625,HECO7,0
2017,755,5,625,LACA7,10
2017,755,5,625,STCI,0
2017,755,5,625,LOWR2,1
2017,755,5,625,MIDO,30
2017,755,5,625,STPU2,0
2017,755,5,625,"NAAT",1
2017,755,5,625,PLER3,20
2017,755,5,625,TRAL5,1
2017,755,5,625,URLI5,0
2017,755,5,625,AMME,0
2017,755,5,625,ASGA,1
2017,755,5,625,AVBA,12
2017,755,5,625,CHPO3,0
2017,755,5,625,HOMU,0
2017,755,5,625,MICA,0
2017,755,5,625,POSE,0
2017,755,5,625,FEMY2,0
2017,755,5,625,ANFI3,0
2017,755,5,625,BRMA3,0
2017,755,5,625,EREL6,0
2017,755,5,625,LEPA51,12
2017,755,5,625,MIDO3,0
2017,755,5,625,CAAT25,0
2017,755,5,625,RILE2,0
2017,755,5,625,CACI2,0
2017,755,5,625,CACO35,0
2017,755,5,625,CHPA8,0
2017,755,5,625,HASQ2,0
2017,755,5,625,LODA,0
2017,755,5,625,CHGL,0
2017,755,5,625,GIOC,0
2017,755,5,625,SACO6,0
2017,755,5,625,LEBI4,0
2017,755,5,625,LOST4,0
2017,755,5,625,CRSE11,0
2017,755,5,625,CRYPT,0
2017,755,5,625,ERFA2,0
2017,755,5,625,PHIM,0
2017,755,5,625,MEPO3,0
2017,755,5,625,LOPE,0
2017,755,5,625,BLCR,0
2017,755,5,625,LARA,0
